ID,Full Name,Gender,Age,State,Job Classification,Date Joined,Balance,marital,education,houseloan,otherloan,contact,duration,campaign,poutcome,y,Customer ID
2003,Brooke  Horton,Female,40,California,White Collar,11.Sep.2017,"$75,047.82 ",single,tertiary,yes,no,cellular,100,1,failure,no,A02003
2004,Felicia  Jennings,Female,28,California,White Collar,11.Sep.2017,"$58,618.10 ",married,secondary,yes,yes,cellular,214,4,unknown,no,A02004
2005,Jenny  Garcia,Female,49,California,White Collar,11.Sep.2017,"$2,390.78 ",single,secondary,yes,yes,cellular,406,1,failure,no,A02005
2006,Della  Jensen,Male,27,California,Other,11.Sep.2017,"$54,182.55 ",married,secondary,yes,no,cellular,361,1,failure,no,A02006
2007,Shari  Silva,Male,51,Nevada,Other,11.Sep.2017,"$24,166.42 ",married,primary,no,no,unknown,30,3,unknown,no,A02007
2008,Eddie  Green,Female,49,Nevada,Other,11.Sep.2017,"$92,574.91 ",single,secondary,yes,no,unknown,99,2,unknown,no,A02008
2009,Della  Jensen,Male,52,Nevada,Other,11.Sep.2017,"$52,523.24 ",married,secondary,yes,no,unknown,202,2,unknown,no,A02009
2010,Robert  Munoz,Male,50,Nevada,Other,11.Sep.2017,"$256,842.52 ",married,primary,yes,no,unknown,318,2,unknown,no,A02010
2011,Herman  Williams,Female,53,Nevada,Other,11.Sep.2017,"$84,883.55 ",single,tertiary,no,no,cellular,275,12,unknown,no,A02011
2012,Joey  Wong,Female,19,Wyoming,Blue Collar,11.Sep.2017,"$106,023.51 ",married,primary,yes,yes,unknown,59,4,unknown,no,A02012
2013,Willie  Vega,Male,18,Oregon,White Collar,11.Sep.2017,"$75,308.54 ",married,tertiary,no,no,cellular,70,4,unknown,no,A02013
2014,Robert  Munoz,Female,31,Oregon,Other,11.Sep.2017,"$12,328.67 ",single,secondary,yes,no,cellular,1126,1,failure,no,A02014
2015,Trevor  Jones,Female,55,Oregon,Other,11.Sep.2017,"$82,253.76 ",divorced,secondary,no,no,cellular,343,3,unknown,yes,A02015
2016,Brooke  Horton,Female,36,Oregon,Blue Collar,11.Sep.2017,"$29,549.90 ",single,tertiary,yes,no,cellular,228,2,failure,yes,A02016
2017,Nellie  Joseph,Male,43,California,White Collar,12.Sep.2017,"$17,730.88 ",married,secondary,yes,no,cellular,209,2,unknown,no,A02017
2018,Cassandra  Franklin,Male,31,California,Blue Collar,12.Sep.2017,"$13,580.33 ",single,tertiary,yes,no,cellular,709,1,unknown,yes,A02018
2019,Herman  Williams,Female,34,California,Blue Collar,12.Sep.2017,"$4,893.60 ",divorced,tertiary,no,no,cellular,275,2,unknown,no,A02019
2020,Mable  Lindsey,Female,25,California,White Collar,12.Sep.2017,"$81,983.66 ",married,primary,yes,no,cellular,51,2,failure,no,A02020
2021,Elvira  Bowman,Female,38,California,White Collar,12.Sep.2017,"$13,538.39 ",married,secondary,no,yes,unknown,267,1,unknown,no,A02021
2022,Bobbie  Ryan,Male,37,California,White Collar,12.Sep.2017,"$48,641.84 ",married,tertiary,no,no,unknown,95,1,unknown,no,A02022
2023,Elvira  Bowman,Male,36,California,White Collar,12.Sep.2017,"$68,098.10 ",single,tertiary,no,no,cellular,246,2,unknown,no,A02023
2024,Robert  Munoz,Male,51,Nevada,Blue Collar,12.Sep.2017,"$75,565.24 ",married,secondary,no,yes,cellular,46,1,unknown,no,A02024
2025,Salvador  Bass,Male,58,Nevada,White Collar,12.Sep.2017,"$208,371.85 ",divorced,tertiary,yes,no,cellular,144,3,unknown,no,A02025
2026,Isabel  Cross,Female,44,Nevada,Other,12.Sep.2017,"$28,844.36 ",single,tertiary,no,no,cellular,249,2,unknown,no,A02026
2027,Drew  Rogers,Female,52,Nevada,Blue Collar,12.Sep.2017,"$145,684.06 ",married,secondary,yes,no,unknown,328,1,unknown,no,A02027
2028,Della  Jensen,Male,50,Nevada,Other,12.Sep.2017,"$40,362.30 ",single,primary,yes,yes,unknown,17,1,unknown,no,A02028
2029,Edwin  Malone,Male,60,Nevada,Blue Collar,12.Sep.2017,"$88,331.70 ",married,secondary,yes,no,unknown,126,3,unknown,no,A02029
2030,Edwin  Malone,Male,46,Nevada,Blue Collar,12.Sep.2017,"$71,223.39 ",divorced,tertiary,yes,no,cellular,52,8,unknown,no,A02030
2031,Nellie  Joseph,Male,22,Wyoming,White Collar,12.Sep.2017,"$143,309.34 ",married,unknown,no,no,unknown,52,1,unknown,no,A02031
2032,Cassandra  Franklin,Male,31,Wyoming,Blue Collar,12.Sep.2017,"$43,836.31 ",married,tertiary,yes,no,cellular,285,5,unknown,no,A02032
2033,Salvador  Bass,Male,38,Wyoming,White Collar,12.Sep.2017,"$94,343.58 ",married,primary,no,no,telephone,500,4,failure,yes,A02033
2034,Guillermo  Potter,Male,43,California,White Collar,13.Sep.2017,"$76,981.07 ",divorced,primary,no,yes,cellular,955,5,unknown,yes,A02034
2035,Marion  Glover,Male,29,California,White Collar,13.Sep.2017,"$18,294.76 ",married,secondary,yes,no,cellular,216,5,unknown,no,A02035
2036,Della  Jensen,Female,37,California,Other,13.Sep.2017,"$140,066.58 ",divorced,tertiary,no,no,cellular,84,7,unknown,no,A02036
2037,Carla  Mccormick,Male,31,California,White Collar,13.Sep.2017,"$131,377.57 ",married,tertiary,yes,no,cellular,138,3,unknown,no,A02037
2038,Della  Jensen,Male,29,California,Other,13.Sep.2017,"$104,605.72 ",married,tertiary,yes,yes,cellular,436,2,other,yes,A02038
2039,Cassandra  Franklin,Male,58,Nevada,Blue Collar,13.Sep.2017,"$30,091.36 ",single,secondary,yes,no,cellular,123,1,unknown,no,A02039
2040,Della  Jensen,Male,40,Nevada,White Collar,13.Sep.2017,"$52,155.10 ",married,tertiary,no,no,cellular,36,4,unknown,no,A02040
2041,Donna  Reid,Female,64,Nevada,Blue Collar,13.Sep.2017,"$36,908.27 ",married,secondary,no,no,unknown,405,3,unknown,no,A02041
2042,Carla  Mccormick,Female,33,Nevada,Other,13.Sep.2017,"$41,540.40 ",married,primary,no,no,cellular,103,1,unknown,no,A02042
2043,Christina  Fuller,Male,56,Nevada,Blue Collar,13.Sep.2017,"$13,803.12 ",married,secondary,yes,no,unknown,175,1,unknown,no,A02043
2044,Jenny  Garcia,Female,34,Wyoming,Other,13.Sep.2017,"$82,531.55 ",married,primary,no,yes,cellular,374,3,unknown,no,A02044
2045,Cecilia  Manning,Female,37,Wyoming,White Collar,13.Sep.2017,"$24,747.12 ",married,tertiary,yes,no,unknown,129,4,unknown,no,A02045
2046,Lorraine  Gibson,Female,19,Oregon,Blue Collar,13.Sep.2017,$102.67 ,married,tertiary,no,yes,telephone,246,3,unknown,no,A02046
2047,Brooke  Horton,Male,21,Oregon,Blue Collar,13.Sep.2017,"$24,918.04 ",single,secondary,yes,no,unknown,107,2,unknown,no,A02047
2048,Kyle  Carr,Female,37,California,White Collar,14.Sep.2017,"$46,917.40 ",married,tertiary,no,no,unknown,385,1,unknown,no,A02048
2049,Pauline  Beck,Female,31,California,White Collar,14.Sep.2017,"$104,704.70 ",married,primary,no,yes,cellular,104,3,unknown,no,A02049
2050,Bobbie  Ryan,Female,28,California,White Collar,14.Sep.2017,"$123,339.58 ",married,primary,no,no,cellular,309,1,success,yes,A02050
2051,Beth  Tucker,Male,40,California,White Collar,14.Sep.2017,"$68,164.64 ",married,primary,yes,no,cellular,198,2,failure,no,A02051
2052,Donna  Reid,Male,48,California,Blue Collar,14.Sep.2017,"$92,633.40 ",single,secondary,yes,no,unknown,543,2,unknown,yes,A02052
2053,Peter  Hodges,Male,38,California,White Collar,14.Sep.2017,"$146,301.30 ",married,secondary,no,yes,cellular,143,7,unknown,no,A02053
2054,Ben  Perez,Female,34,California,White Collar,14.Sep.2017,"$11,222.40 ",single,secondary,yes,no,unknown,23,1,unknown,no,A02054
2055,Arturo  Francis,Female,26,California,White Collar,14.Sep.2017,"$4,251.00 ",married,secondary,no,yes,unknown,104,2,unknown,no,A02055
2056,Charlie  Wood,Male,64,Nevada,Other,14.Sep.2017,"$21,727.07 ",married,secondary,yes,no,cellular,378,2,success,yes,A02056
2057,Cassandra  Franklin,Male,50,Nevada,Blue Collar,14.Sep.2017,"$63,925.36 ",married,secondary,yes,no,cellular,364,1,unknown,no,A02057
2058,Ben  Perez,Male,47,Nevada,Blue Collar,14.Sep.2017,"$48,955.24 ",married,secondary,no,yes,cellular,363,6,unknown,no,A02058
2059,Lula  Daniels,Male,47,Nevada,Blue Collar,14.Sep.2017,"$38,935.33 ",divorced,tertiary,yes,no,cellular,248,1,unknown,no,A02059
2060,Patty  Thompson,Male,34,Wyoming,White Collar,14.Sep.2017,"$88,494.67 ",married,secondary,yes,yes,unknown,157,2,unknown,no,A02060
2061,Ivan  Adkins,Male,33,California,Blue Collar,15.Sep.2017,"$16,641.54 ",married,primary,yes,no,unknown,402,2,unknown,no,A02061
2062,Cassandra  Franklin,Male,36,California,White Collar,15.Sep.2017,"$88,248.91 ",married,secondary,yes,no,unknown,203,5,unknown,no,A02062
2063,Isabel  Cross,Male,36,California,White Collar,15.Sep.2017,"$41,168.73 ",married,unknown,yes,no,cellular,422,1,failure,no,A02063
2064,Brooke  Horton,Male,32,California,Other,15.Sep.2017,"$33,023.48 ",married,primary,yes,no,cellular,44,1,unknown,no,A02064
2065,Ivan  Adkins,Female,29,California,Other,15.Sep.2017,"$62,532.15 ",single,tertiary,yes,no,unknown,358,4,unknown,no,A02065
2066,Salvador  Bass,Female,25,California,White Collar,15.Sep.2017,"$32,443.67 ",single,tertiary,no,no,cellular,39,2,unknown,no,A02066
2067,Ben  Perez,Male,44,California,White Collar,15.Sep.2017,"$97,826.76 ",divorced,tertiary,yes,no,telephone,325,1,unknown,no,A02067
2068,Drew  Rogers,Male,51,Nevada,Other,15.Sep.2017,"$92,632.45 ",divorced,primary,yes,no,cellular,238,3,other,no,A02068
2069,Brooke  Horton,Male,54,Nevada,Blue Collar,15.Sep.2017,"$61,661.70 ",married,secondary,yes,no,cellular,968,1,failure,yes,A02069
2070,Cindy  Becker,Male,53,Nevada,Blue Collar,15.Sep.2017,"$181,791.93 ",single,tertiary,yes,no,cellular,156,1,failure,no,A02070
2071,Trevor  Jones,Female,51,Nevada,Other,15.Sep.2017,"$82,172.63 ",married,secondary,no,no,telephone,681,1,success,no,A02071
2072,Billie  Chandler,Female,48,Nevada,Other,15.Sep.2017,"$109,443.78 ",married,secondary,yes,no,cellular,187,2,unknown,no,A02072
2073,Cecilia  Manning,Female,34,Wyoming,White Collar,15.Sep.2017,"$33,566.43 ",single,tertiary,yes,yes,cellular,104,10,unknown,no,A02073
2074,Guillermo  Potter,Female,38,Wyoming,White Collar,15.Sep.2017,"$129,689.10 ",single,secondary,no,no,cellular,860,2,unknown,yes,A02074
2075,Della  Jensen,Male,27,Oregon,White Collar,15.Sep.2017,"$4,971.36 ",married,secondary,no,yes,cellular,112,2,unknown,no,A02075
2076,Blake  Bridges,Female,29,California,White Collar,16.Sep.2017,"$21,880.99 ",married,tertiary,no,no,cellular,112,1,failure,no,A02076
2077,Cindy  Becker,Male,25,California,White Collar,16.Sep.2017,"$3,173.00 ",married,secondary,yes,no,unknown,32,3,unknown,no,A02077
2078,Charlie  Wood,Female,29,California,White Collar,16.Sep.2017,"$26,792.79 ",single,tertiary,yes,no,cellular,325,2,unknown,yes,A02078
2079,Robert  Munoz,Female,39,California,White Collar,16.Sep.2017,"$110,805.21 ",single,secondary,no,no,cellular,410,1,unknown,no,A02079
2080,Cassandra  Franklin,Female,40,California,White Collar,16.Sep.2017,"$107,491.43 ",divorced,tertiary,yes,no,cellular,640,1,unknown,no,A02080
2081,Jaime  Pearson,Female,39,California,White Collar,16.Sep.2017,"$64,993.72 ",divorced,secondary,no,no,unknown,118,1,unknown,no,A02081
2082,Cassandra  Franklin,Male,32,California,White Collar,16.Sep.2017,"$197,814.75 ",married,unknown,no,no,cellular,166,2,unknown,no,A02082
2083,Shari  Silva,Male,34,California,White Collar,16.Sep.2017,"$61,283.13 ",divorced,primary,no,no,cellular,173,1,unknown,no,A02083
2084,Jenny  Garcia,Male,47,California,Other,16.Sep.2017,"$12,387.01 ",married,secondary,yes,no,unknown,21,24,unknown,no,A02084
2085,Donna  Reid,Male,41,California,Other,16.Sep.2017,"$101,779.49 ",married,secondary,yes,no,unknown,89,7,unknown,no,A02085
2086,Brooke  Horton,Female,32,California,White Collar,16.Sep.2017,"$118,345.01 ",married,secondary,yes,no,cellular,151,3,unknown,no,A02086
2087,Marion  Glover,Male,28,California,White Collar,16.Sep.2017,"$79,636.64 ",married,primary,no,no,unknown,112,4,unknown,no,A02087
2088,Cecilia  Manning,Male,34,California,Blue Collar,16.Sep.2017,"$62,571.76 ",single,secondary,no,no,cellular,164,5,unknown,no,A02088
2089,Colleen  Warren,Male,31,California,White Collar,16.Sep.2017,"$88,938.42 ",single,tertiary,no,no,telephone,145,2,other,no,A02089
2090,Guillermo  Potter,Male,32,Nevada,Blue Collar,16.Sep.2017,"$5,647.93 ",single,tertiary,yes,no,cellular,606,3,unknown,yes,A02090
2091,Felicia  Jennings,Male,54,Nevada,Other,16.Sep.2017,"$19,027.48 ",married,secondary,yes,no,unknown,105,1,unknown,no,A02091
2092,Salvador  Bass,Male,48,Nevada,Blue Collar,16.Sep.2017,"$59,526.22 ",married,secondary,no,yes,cellular,85,1,unknown,no,A02092
2093,Bobbie  Ryan,Male,45,Nevada,Other,16.Sep.2017,"$13,741.24 ",married,secondary,no,no,cellular,439,3,unknown,no,A02093
2094,Ernest  Davis,Male,50,Nevada,Other,16.Sep.2017,"$82,680.36 ",married,secondary,no,no,unknown,278,1,unknown,no,A02094
2095,Iris  Underwood,Female,36,California,White Collar,17.Sep.2017,"$98,631.54 ",married,secondary,no,no,cellular,205,4,unknown,no,A02095
2096,Edwin  Malone,Female,39,California,White Collar,17.Sep.2017,"$19,026.45 ",married,primary,yes,no,cellular,221,1,unknown,no,A02096
2097,Cecilia  Manning,Female,45,California,White Collar,17.Sep.2017,"$1,970.06 ",married,tertiary,yes,no,telephone,52,3,other,no,A02097
2098,Brooke  Horton,Male,28,California,White Collar,17.Sep.2017,"$98,497.51 ",divorced,tertiary,yes,no,unknown,84,3,unknown,no,A02098
2099,Jenny  Garcia,Female,47,Nevada,Other,17.Sep.2017,"$128,466.94 ",married,secondary,yes,no,cellular,476,3,unknown,no,A02099
2100,Brooke  Horton,Female,44,Nevada,Other,17.Sep.2017,"$66,601.31 ",married,tertiary,no,no,cellular,371,1,unknown,no,A02100
2101,Drew  Rogers,Male,48,Nevada,Other,17.Sep.2017,"$68,215.30 ",single,tertiary,yes,no,cellular,128,3,unknown,no,A02101
2102,Marian  Hill,Female,44,Nevada,Other,17.Sep.2017,"$50,499.49 ",married,secondary,yes,no,unknown,220,2,unknown,no,A02102
2103,Woodrow  Colon,Male,46,Nevada,Other,17.Sep.2017,"$141,464.15 ",married,tertiary,no,no,telephone,44,14,unknown,no,A02103
2104,Brooke  Horton,Male,59,Nevada,White Collar,17.Sep.2017,"$37,296.76 ",married,secondary,yes,no,unknown,30,1,success,no,A02104
2105,Willie  Vega,Male,50,Nevada,Blue Collar,17.Sep.2017,"$31,964.93 ",divorced,tertiary,no,no,cellular,330,1,failure,no,A02105
2106,Joey  Wong,Female,25,Wyoming,White Collar,17.Sep.2017,"$111,658.30 ",married,secondary,yes,no,unknown,28,1,unknown,no,A02106
2107,Eddie  Green,Male,27,Wyoming,Blue Collar,17.Sep.2017,"$71,427.09 ",married,primary,no,no,cellular,908,1,unknown,no,A02107
2108,Lance  Yates,Female,29,Oregon,Other,17.Sep.2017,"$112,528.85 ",divorced,tertiary,no,no,cellular,177,1,unknown,no,A02108
2109,Bobbie  Ryan,Female,27,Oregon,White Collar,17.Sep.2017,"$96,587.24 ",divorced,primary,yes,no,unknown,113,4,unknown,no,A02109
2110,Trevor  Jones,Male,33,California,Other,18.Sep.2017,"$1,372.96 ",single,secondary,yes,no,telephone,289,8,unknown,no,A02110
2111,Della  Jensen,Female,37,California,White Collar,18.Sep.2017,"$7,326.87 ",married,secondary,yes,no,cellular,357,1,unknown,no,A02111
2112,Dan  Peterson,Female,33,California,Blue Collar,18.Sep.2017,"$23,940.13 ",single,tertiary,no,no,cellular,38,16,unknown,no,A02112
2113,Lorraine  Gibson,Female,39,California,White Collar,18.Sep.2017,"$68,610.01 ",married,secondary,yes,no,cellular,414,4,unknown,no,A02113
2114,Lynette  Brewer,Female,37,California,White Collar,18.Sep.2017,"$18,662.30 ",married,secondary,yes,no,cellular,257,2,unknown,no,A02114
2115,Christy  Olson,Female,38,California,White Collar,18.Sep.2017,"$36,908.34 ",married,tertiary,yes,no,unknown,480,1,unknown,yes,A02115
2116,Iris  Underwood,Male,34,California,Blue Collar,18.Sep.2017,"$28,285.91 ",married,primary,no,no,cellular,252,2,unknown,no,A02116
2117,Sonya  Mullins,Male,36,California,White Collar,18.Sep.2017,"$11,105.79 ",single,primary,yes,no,unknown,151,1,unknown,no,A02117
2118,Cassandra  Franklin,Male,34,California,Other,18.Sep.2017,"$102,234.70 ",married,primary,no,no,cellular,213,4,unknown,no,A02118
2119,Lorraine  Gibson,Female,38,California,White Collar,18.Sep.2017,"$142,697.33 ",married,primary,no,yes,cellular,119,12,unknown,no,A02119
2120,Drew  Rogers,Female,23,California,Other,18.Sep.2017,"$63,447.70 ",married,tertiary,no,no,cellular,161,2,unknown,no,A02120
2121,Dan  Peterson,Male,44,California,White Collar,18.Sep.2017,"$1,369.51 ",divorced,tertiary,no,no,cellular,227,2,unknown,yes,A02121
2122,Marion  Glover,Female,47,Nevada,Other,18.Sep.2017,"$57,101.48 ",single,secondary,yes,no,telephone,12,3,other,no,A02122
2123,Edwin  Malone,Male,32,Nevada,Blue Collar,18.Sep.2017,"$50,104.48 ",married,secondary,no,no,cellular,517,1,success,yes,A02123
2124,Jenny  Garcia,Male,43,Nevada,Other,18.Sep.2017,"$112,780.07 ",divorced,secondary,yes,no,cellular,225,2,failure,no,A02124
2125,Trevor  Jones,Female,62,Nevada,Other,18.Sep.2017,"$164,433.25 ",married,tertiary,yes,no,unknown,150,2,unknown,no,A02125
2126,Christina  Fuller,Male,45,Nevada,Blue Collar,18.Sep.2017,"$105,209.54 ",married,secondary,no,yes,cellular,89,1,unknown,no,A02126
2127,Rachel  Gomez,Female,38,Wyoming,Other,18.Sep.2017,"$43,234.84 ",married,primary,yes,no,unknown,103,2,unknown,no,A02127
2128,Lula  Daniels,Female,38,Wyoming,Other,18.Sep.2017,"$35,113.76 ",divorced,tertiary,no,no,cellular,128,1,unknown,no,A02128
2129,Trevor  Jones,Female,44,Wyoming,White Collar,18.Sep.2017,"$68,458.99 ",married,primary,yes,no,cellular,277,1,unknown,no,A02129
2130,Ellen  Weaver,Female,32,Oregon,Other,18.Sep.2017,"$8,817.88 ",married,primary,yes,no,unknown,500,1,unknown,yes,A02130
2131,Herman  Williams,Male,36,California,Blue Collar,19.Sep.2017,"$80,237.16 ",single,primary,yes,no,telephone,113,2,unknown,no,A02131
2132,Della  Jensen,Female,30,California,White Collar,19.Sep.2017,"$158,939.24 ",married,tertiary,yes,no,cellular,326,5,failure,yes,A02132
2133,Salvador  Bass,Female,30,California,White Collar,19.Sep.2017,"$88,238.21 ",married,secondary,no,no,unknown,755,1,unknown,no,A02133
2134,Billie  Chandler,Female,30,California,Blue Collar,19.Sep.2017,"$12,088.25 ",married,tertiary,no,no,cellular,161,3,unknown,no,A02134
2135,Bethany  Pena,Male,27,California,Blue Collar,19.Sep.2017,"$64,352.75 ",married,secondary,yes,yes,cellular,100,1,unknown,no,A02135
2136,Donna  Reid,Female,29,California,White Collar,19.Sep.2017,"$97,332.82 ",married,tertiary,no,no,cellular,142,2,unknown,no,A02136
2137,Isabel  Cross,Female,21,California,Blue Collar,19.Sep.2017,"$169,660.19 ",married,tertiary,yes,no,unknown,214,2,unknown,no,A02137
2138,Della  Jensen,Male,33,California,White Collar,19.Sep.2017,"$11,901.40 ",married,primary,no,no,cellular,167,2,unknown,no,A02138
2139,Nellie  Joseph,Male,38,California,White Collar,19.Sep.2017,"$88,325.82 ",single,secondary,no,yes,cellular,676,5,unknown,no,A02139
2140,Don  Gonzales,Female,43,California,Other,19.Sep.2017,"$58,187.30 ",married,tertiary,no,no,cellular,236,1,unknown,no,A02140
2141,Drew  Rogers,Male,54,Nevada,White Collar,19.Sep.2017,"$38,216.18 ",single,tertiary,no,no,unknown,993,6,unknown,yes,A02141
2142,Woodrow  Colon,Male,46,Nevada,Blue Collar,19.Sep.2017,"$102,811.03 ",married,secondary,yes,yes,cellular,83,12,unknown,no,A02142
2143,Charlie  Wood,Male,40,Nevada,Other,19.Sep.2017,"$55,592.04 ",single,secondary,yes,no,cellular,100,1,unknown,no,A02143
2144,Sonya  Mullins,Male,50,Nevada,Blue Collar,19.Sep.2017,"$3,448.24 ",married,tertiary,yes,no,cellular,289,2,other,yes,A02144
2145,Robert  Munoz,Male,37,Nevada,Blue Collar,19.Sep.2017,"$96,418.73 ",married,secondary,no,yes,cellular,528,2,unknown,no,A02145
2146,Max  Rodgers,Male,45,Nevada,Blue Collar,19.Sep.2017,"$82,500.21 ",married,primary,no,no,unknown,340,2,unknown,no,A02146
2147,Blake  Bridges,Male,63,Nevada,Blue Collar,19.Sep.2017,"$23,614.36 ",married,secondary,no,no,cellular,33,3,unknown,no,A02147
2148,Isabel  Cross,Female,60,Nevada,Other,19.Sep.2017,"$66,313.36 ",single,secondary,no,no,telephone,284,3,unknown,no,A02148
2149,Shari  Silva,Female,53,Nevada,Other,19.Sep.2017,"$83,763.61 ",married,tertiary,no,no,telephone,245,3,unknown,yes,A02149
2150,Ruben  Nunez,Female,37,Wyoming,Other,19.Sep.2017,"$23,334.46 ",single,tertiary,yes,no,cellular,115,1,unknown,no,A02150
2151,Brooke  Horton,Male,37,Oregon,White Collar,19.Sep.2017,"$174,759.12 ",married,secondary,yes,no,unknown,730,2,unknown,no,A02151
2152,Salvador  Bass,Female,27,Oregon,Other,19.Sep.2017,"$27,761.30 ",divorced,primary,yes,no,cellular,347,1,failure,no,A02152
2153,Shari  Silva,Male,30,Oregon,Other,19.Sep.2017,"$124,699.51 ",single,secondary,no,no,cellular,58,1,unknown,no,A02153
2154,Paulette  Spencer,Female,29,California,White Collar,20.Sep.2017,"$60,679.84 ",married,primary,yes,no,cellular,180,1,unknown,no,A02154
